line_item_usage_start_date,line_item_usage_end_date,line_item_product_code,line_item_usage_type,line_item_operation,line_item_usage_amount,line_item_unblended_cost,product_region,resource_id,line_item_line_item_type
2026-02-07T00:00:00Z,2026-02-08T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,994.0,0.022862,eu-north-1,finops-logs-louay,Usage
2026-02-07T00:00:00Z,2026-02-08T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,817.35,0.018799,eu-north-1,finops-forgotten-louay,Usage
2026-02-07T00:00:00Z,2026-02-08T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,228.72,0.003812,eu-north-1,finops-collector,Usage
2026-02-07T00:00:00Z,2026-02-08T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,222.12,0.003702,eu-north-1,finops-analyzer,Usage
2026-02-07T00:00:00Z,2026-02-08T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,131.88,0.002198,eu-north-1,finops-alerter,Usage
2026-02-07T00:00:00Z,2026-02-08T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,21.919,0.021919,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-02-07T00:00:00Z,2026-02-08T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,17.795,0.017795,eu-north-1,datatransfer-eu-north-1,Usage
2026-02-08T00:00:00Z,2026-02-09T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.4411,0.059672,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-02-08T00:00:00Z,2026-02-09T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.3221,0.062336,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-02-08T00:00:00Z,2026-02-09T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.5741,0.061855,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-02-08T00:00:00Z,2026-02-09T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,23.8597,0.350986,eu-north-1,db-finops-db-001,Usage
2026-02-08T00:00:00Z,2026-02-09T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1286.3,0.029585,eu-north-1,finops-cur-data-louay,Usage
2026-02-08T00:00:00Z,2026-02-09T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,939.87,0.021617,eu-north-1,finops-logs-louay,Usage
2026-02-08T00:00:00Z,2026-02-09T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,885.3,0.020362,eu-north-1,finops-forgotten-louay,Usage
2026-02-08T00:00:00Z,2026-02-09T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,212.1,0.003535,eu-north-1,finops-collector,Usage
2026-02-08T00:00:00Z,2026-02-09T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,226.32,0.003772,eu-north-1,finops-analyzer,Usage
2026-02-08T00:00:00Z,2026-02-09T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,133.68,0.002228,eu-north-1,finops-alerter,Usage
2026-02-08T00:00:00Z,2026-02-09T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,22.691,0.022691,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-02-08T00:00:00Z,2026-02-09T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,17.871,0.017871,eu-north-1,datatransfer-eu-north-1,Usage
2026-02-09T00:00:00Z,2026-02-10T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.9505,0.089451,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-02-09T00:00:00Z,2026-02-10T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.3602,0.088739,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-02-09T00:00:00Z,2026-02-10T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.8054,0.093624,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-02-09T00:00:00Z,2026-02-10T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,24.096,0.512337,eu-north-1,db-finops-db-001,Usage
2026-02-09T00:00:00Z,2026-02-10T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1907.83,0.04388,eu-north-1,finops-cur-data-louay,Usage
2026-02-09T00:00:00Z,2026-02-10T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1329.57,0.03058,eu-north-1,finops-logs-louay,Usage
2026-02-09T00:00:00Z,2026-02-10T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1205.87,0.027735,eu-north-1,finops-forgotten-louay,Usage
2026-02-09T00:00:00Z,2026-02-10T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,320.04,0.005334,eu-north-1,finops-collector,Usage
2026-02-09T00:00:00Z,2026-02-10T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,304.2,0.00507,eu-north-1,finops-analyzer,Usage
2026-02-09T00:00:00Z,2026-02-10T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,182.82,0.003047,eu-north-1,finops-alerter,Usage
2026-02-09T00:00:00Z,2026-02-10T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,30.161,0.030161,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-02-09T00:00:00Z,2026-02-10T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,24.945,0.024945,eu-north-1,datatransfer-eu-north-1,Usage
2026-02-10T00:00:00Z,2026-02-11T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.0938,0.088808,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-02-10T00:00:00Z,2026-02-11T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.7315,0.087387,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-02-10T00:00:00Z,2026-02-11T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.203,0.091097,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-02-10T00:00:00Z,2026-02-11T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,24.1696,0.505443,eu-north-1,db-finops-db-001,Usage
2026-02-10T00:00:00Z,2026-02-11T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1878.65,0.043209,eu-north-1,finops-cur-data-louay,Usage
2026-02-10T00:00:00Z,2026-02-11T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1386.7,0.031894,eu-north-1,finops-logs-louay,Usage
2026-02-10T00:00:00Z,2026-02-11T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1298.87,0.029874,eu-north-1,finops-forgotten-louay,Usage
2026-02-10T00:00:00Z,2026-02-11T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,328.68,0.005478,eu-north-1,finops-collector,Usage
2026-02-10T00:00:00Z,2026-02-11T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,312.66,0.005211,eu-north-1,finops-analyzer,Usage
2026-02-10T00:00:00Z,2026-02-11T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,189.84,0.003164,eu-north-1,finops-alerter,Usage
2026-02-10T00:00:00Z,2026-02-11T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,31.965,0.031965,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-02-10T00:00:00Z,2026-02-11T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,27.322,0.027322,eu-north-1,datatransfer-eu-north-1,Usage
2026-02-11T00:00:00Z,2026-02-12T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.5714,0.092165,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-02-11T00:00:00Z,2026-02-12T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.8076,0.086268,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-02-11T00:00:00Z,2026-02-12T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.0692,0.091472,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-02-11T00:00:00Z,2026-02-12T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,24.0755,0.485933,eu-north-1,db-finops-db-001,Usage
2026-02-11T00:00:00Z,2026-02-12T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1862.57,0.042839,eu-north-1,finops-cur-data-louay,Usage
2026-02-11T00:00:00Z,2026-02-12T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1430.17,0.032894,eu-north-1,finops-logs-louay,Usage
2026-02-11T00:00:00Z,2026-02-12T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1314.83,0.030241,eu-north-1,finops-forgotten-louay,Usage
2026-02-11T00:00:00Z,2026-02-12T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,314.82,0.005247,eu-north-1,finops-collector,Usage
2026-02-11T00:00:00Z,2026-02-12T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,301.8,0.00503,eu-north-1,finops-analyzer,Usage
2026-02-11T00:00:00Z,2026-02-12T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,180.3,0.003005,eu-north-1,finops-alerter,Usage
2026-02-11T00:00:00Z,2026-02-12T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,31.286,0.031286,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-02-11T00:00:00Z,2026-02-12T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,25.784,0.025784,eu-north-1,datatransfer-eu-north-1,Usage
2026-02-12T00:00:00Z,2026-02-13T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.5913,0.087022,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-02-12T00:00:00Z,2026-02-13T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.336,0.093373,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-02-12T00:00:00Z,2026-02-13T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.4508,0.089921,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-02-12T00:00:00Z,2026-02-13T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,23.9078,0.532825,eu-north-1,db-finops-db-001,Usage
2026-02-12T00:00:00Z,2026-02-13T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1742.13,0.040069,eu-north-1,finops-cur-data-louay,Usage
2026-02-12T00:00:00Z,2026-02-13T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1404.65,0.032307,eu-north-1,finops-logs-louay,Usage
2026-02-12T00:00:00Z,2026-02-13T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1347.3,0.030988,eu-north-1,finops-forgotten-louay,Usage
2026-02-12T00:00:00Z,2026-02-13T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,319.8,0.00533,eu-north-1,finops-collector,Usage
2026-02-12T00:00:00Z,2026-02-13T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,28630.38,0.477174,eu-north-1,finops-analyzer,Usage
2026-02-12T00:00:00Z,2026-02-13T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,190.62,0.003177,eu-north-1,finops-alerter,Usage
2026-02-12T00:00:00Z,2026-02-13T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,31.925,0.031925,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-02-12T00:00:00Z,2026-02-13T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,26.228,0.026228,eu-north-1,datatransfer-eu-north-1,Usage
2026-02-13T00:00:00Z,2026-02-14T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.848,0.085602,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-02-13T00:00:00Z,2026-02-14T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.1701,0.087762,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-02-13T00:00:00Z,2026-02-14T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.8298,0.092443,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-02-13T00:00:00Z,2026-02-14T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,24.1781,0.509409,eu-north-1,db-finops-db-001,Usage
2026-02-13T00:00:00Z,2026-02-14T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1883.35,0.043317,eu-north-1,finops-cur-data-louay,Usage
2026-02-13T00:00:00Z,2026-02-14T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1376.43,0.031658,eu-north-1,finops-logs-louay,Usage
2026-02-13T00:00:00Z,2026-02-14T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1381.57,0.031776,eu-north-1,finops-forgotten-louay,Usage
2026-02-13T00:00:00Z,2026-02-14T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,309.18,0.005153,eu-north-1,finops-collector,Usage
2026-02-13T00:00:00Z,2026-02-14T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,36762.89,0.612716,eu-north-1,finops-analyzer,Usage
2026-02-13T00:00:00Z,2026-02-14T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,187.2,0.00312,eu-north-1,finops-alerter,Usage
2026-02-13T00:00:00Z,2026-02-14T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,31.546,0.031546,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-02-13T00:00:00Z,2026-02-14T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,27.531,0.027531,eu-north-1,datatransfer-eu-north-1,Usage
2026-02-14T00:00:00Z,2026-02-15T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.0426,0.06346,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-02-14T00:00:00Z,2026-02-15T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.6876,0.061933,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-02-14T00:00:00Z,2026-02-15T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.2564,0.061611,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-02-14T00:00:00Z,2026-02-15T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,23.8814,0.360939,eu-north-1,db-finops-db-001,Usage
2026-02-14T00:00:00Z,2026-02-15T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1284.57,0.029545,eu-north-1,finops-cur-data-louay,Usage
2026-02-14T00:00:00Z,2026-02-15T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,999.7,0.022993,eu-north-1,finops-logs-louay,Usage
2026-02-14T00:00:00Z,2026-02-15T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,990.87,0.02279,eu-north-1,finops-forgotten-louay,Usage
2026-02-14T00:00:00Z,2026-02-15T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,224.88,0.003748,eu-north-1,finops-collector,Usage
2026-02-14T00:00:00Z,2026-02-15T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,25230.37,0.420507,eu-north-1,finops-analyzer,Usage
2026-02-14T00:00:00Z,2026-02-15T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,133.74,0.002229,eu-north-1,finops-alerter,Usage
2026-02-14T00:00:00Z,2026-02-15T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,21.475,0.021475,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-02-14T00:00:00Z,2026-02-15T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,17.747,0.017747,eu-north-1,datatransfer-eu-north-1,Usage
2026-02-15T00:00:00Z,2026-02-16T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.0523,0.062793,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-02-15T00:00:00Z,2026-02-16T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.4923,0.059934,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-02-15T00:00:00Z,2026-02-16T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.9614,0.065055,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-02-15T00:00:00Z,2026-02-16T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,23.9994,0.343812,eu-north-1,db-finops-db-001,Usage
2026-02-15T00:00:00Z,2026-02-16T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1305.96,0.030037,eu-north-1,finops-cur-data-louay,Usage
2026-02-15T00:00:00Z,2026-02-16T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,959.57,0.02207,eu-north-1,finops-logs-louay,Usage
2026-02-15T00:00:00Z,2026-02-16T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,999.43,0.022987,eu-north-1,finops-forgotten-louay,Usage
2026-02-15T00:00:00Z,2026-02-16T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,227.88,0.003798,eu-north-1,finops-collector,Usage
2026-02-15T00:00:00Z,2026-02-16T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,20740.04,0.345668,eu-north-1,finops-analyzer,Usage
2026-02-15T00:00:00Z,2026-02-16T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,132.96,0.002216,eu-north-1,finops-alerter,Usage
2026-02-15T00:00:00Z,2026-02-16T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,21.793,0.021793,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-02-15T00:00:00Z,2026-02-16T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,19.15,0.01915,eu-north-1,datatransfer-eu-north-1,Usage
2026-02-16T00:00:00Z,2026-02-17T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.3793,0.089324,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-02-16T00:00:00Z,2026-02-17T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.7762,0.092499,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-02-16T00:00:00Z,2026-02-17T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.9149,0.091838,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-02-16T00:00:00Z,2026-02-17T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,24.1282,0.526049,eu-north-1,db-finops-db-001,Usage
2026-02-16T00:00:00Z,2026-02-17T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1786.43,0.041088,eu-north-1,finops-cur-data-louay,Usage
2026-02-16T00:00:00Z,2026-02-17T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1341.96,0.030865,eu-north-1,finops-logs-louay,Usage
2026-02-16T00:00:00Z,2026-02-17T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1510.39,0.034739,eu-north-1,finops-forgotten-louay,Usage
2026-02-16T00:00:00Z,2026-02-17T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,330.72,0.005512,eu-north-1,finops-collector,Usage
2026-02-16T00:00:00Z,2026-02-17T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,27044.23,0.450738,eu-north-1,finops-analyzer,Usage
2026-02-16T00:00:00Z,2026-02-17T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,189.72,0.003162,eu-north-1,finops-alerter,Usage
2026-02-16T00:00:00Z,2026-02-17T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,31.012,0.031012,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-02-16T00:00:00Z,2026-02-17T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,26.386,0.026386,eu-north-1,datatransfer-eu-north-1,Usage
2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.9553,0.089638,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.6887,0.087659,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.0718,0.091013,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,23.8175,0.495979,eu-north-1,db-finops-db-001,Usage
2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1870.78,0.043028,eu-north-1,finops-cur-data-louay,Usage
2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1397.65,0.032146,eu-north-1,finops-logs-louay,Usage
2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1581.7,0.036379,eu-north-1,finops-forgotten-louay,Usage
2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,311.4,0.00519,eu-north-1,finops-collector,Usage
2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,320.16,0.005336,eu-north-1,finops-analyzer,Usage
2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,195.06,0.003251,eu-north-1,finops-alerter,Usage
2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,33.015,0.033015,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,26.238,0.026238,eu-north-1,datatransfer-eu-north-1,Usage
2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.0023,0.085118,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.3697,0.090055,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.9403,0.09259,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,24.089,0.504437,eu-north-1,db-finops-db-001,Usage
2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1809.65,0.041622,eu-north-1,finops-cur-data-louay,Usage
2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1390.78,0.031988,eu-north-1,finops-logs-louay,Usage
2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1516.17,0.034872,eu-north-1,finops-forgotten-louay,Usage
2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,314.04,0.005234,eu-north-1,finops-collector,Usage
2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,329.76,0.005496,eu-north-1,finops-analyzer,Usage
2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,185.94,0.003099,eu-north-1,finops-alerter,Usage
2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,32.107,0.032107,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,26.643,0.026643,eu-north-1,datatransfer-eu-north-1,Usage
2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.3523,0.09239,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.88,0.092457,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.2187,0.087614,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,23.8144,0.524776,eu-north-1,db-finops-db-001,Usage
2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1747.26,0.040187,eu-north-1,finops-cur-data-louay,Usage
2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1387.52,0.031913,eu-north-1,finops-logs-louay,Usage
2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1674.61,0.038516,eu-north-1,finops-forgotten-louay,Usage
2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,330.66,0.005511,eu-north-1,finops-collector,Usage
2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,322.8,0.00538,eu-north-1,finops-analyzer,Usage
2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,187.74,0.003129,eu-north-1,finops-alerter,Usage
2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,30.235,0.030235,eu-north-1,cloudwatch-logs-eu-north-1,Usage
